bin1_id,bin2_id,bin1_mean,bin2_mean,WeiTot,WeiBlend
0,0,8.22935629404359,0.2734170517683032,189505.90134428442,63779.60247113928
0,1,8.21630470895297,0.38298786353599656,189506.7987153437,64319.7486179322
0,2,8.207371016181291,0.4405517413364297,189511.00900319777,63958.89525661059
0,3,8.177635516192515,0.48421402113671574,189498.7712822575,62659.48820479773
0,4,8.160828637351862,0.5205789270373289,189507.9946046481,62463.23231999762
0,5,8.140676260094072,0.5526390460611048,189507.70517767966,61547.60013694875
0,6,8.143453301217676,0.5812216275941489,189504.5809303131,60970.87610360794
0,7,8.112712020571191,0.6074409764881246,189508.1218091864,61249.59836442396
0,8,8.10452755867977,0.6319491360002298,189505.8365242444,60234.53626776114
0,9,8.08228292806917,0.6552548833728723,189502.2981283199,59604.18239927292
0,10,8.05017384177787,0.6773203822380421,189511.4512866009,59182.62032776419
0,11,8.03644954056137,0.6985240825193665,189501.9696909627,59087.138103427365
0,12,8.01429088510985,0.719191378355609,189507.14677047078,57991.18571793847
0,13,7.994704047829487,0.7396972762408948,189506.3299444858,57695.22340499237
0,14,7.987011277449685,0.7600329067214536,189507.65227629244,57773.764376475476
0,15,7.9574230399987,0.7806199263776831,189506.0594293978,57365.65879463963
0,16,7.92847206032218,0.8018816368602041,189505.32409488596,56467.30272183847
0,17,7.902605957339455,0.8243629029561511,189506.42077925336,55926.21976983547
0,18,7.8868560995800365,0.8492409318874573,189506.44040158764,55214.56363125518
0,19,7.906542388196705,0.8798305599129567,189505.60021836683,54556.76671011746
1,0,10.324018150211504,0.26442849912676397,189861.75673758984,71592.51849600673
1,1,10.320394375713748,0.35786185147223226,189862.08674627542,70165.62549066544
1,2,10.312346668317431,0.4103835147893137,189866.68255711347,69703.10788664967
1,3,10.307922582195612,0.45165122431409616,189858.55792418122,69286.5198930502
1,4,10.310377714867936,0.4865467228603794,189867.49555572122,67995.54515606165
1,5,10.301484382147022,0.5179944479972491,189855.00758146308,66480.87845288217
1,6,10.296614520213673,0.5469790513879941,189866.46037761495,65821.73404038325
1,7,10.296261023647164,0.5740140291184446,189861.0899831839,66818.21593653783
1,8,10.293061557300987,0.5995494302127662,189861.0755948089,64720.6366640348
1,9,10.293206601917577,0.6241783449950592,189863.393034257,64823.8620313257
