bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,dataWei,simWei
0,0,7.692227275660932,0.2574995760487378,-0.497283624384378,0.055733148354527,-0.45511192960030766,0.05626620778674399,-0.0021380600209540716,0.0015772481181987443,-0.000827702148126167,0.0015923337003195326,54151.140552727506,97180.42360224202
0,1,7.645553782314456,0.35899156102909435,-0.5077361292082214,0.06508622050977349,-0.458142576089138,0.0653787105347802,-0.000795923872231028,0.0018419400635092636,0.0013836717876199896,0.0018502175313206846,74464.86918205023,97171.92195281014
0,2,7.622602126938419,0.4167591739920274,-0.31604627724973855,0.07397572751319934,-0.43405197214435387,0.0768921995071094,-0.0019553343005045873,0.002093513114858858,0.0038953847779749527,0.0021760492733208336,83784.73266428337,97182.3419805225
0,3,7.603084149715011,0.4616979691501532,-0.2513729762511143,0.08197708567640387,-0.2585278733245199,0.07959545455414202,2.6789661457952393e-05,0.00231995155371521,0.0028493233339762,0.0022525513921105595,88096.38100529276,97177.35689078644
0,4,7.585495453222595,0.5001713431179159,-0.18971615490965477,0.08564573780248816,-0.19919681400930878,0.09185422746562699,-0.0006159881423622713,0.0024237744101844724,0.00011396344574825766,0.0025994746698531283,92355.25008909218,97177.31121097319
0,5,7.576693618188715,0.5338616242935804,0.04402235333831106,0.08865123053884622,-0.2255544117180852,0.08874239687292945,-0.0006121144811436174,0.0025088298556892987,0.0008284008110719561,0.0025114098629761875,92739.14624359272,97178.14206511155
0,6,7.558742513762095,0.5643756290783618,-0.0034323970714484897,0.0939538294044104,-0.06559159389482949,0.10409258492344804,0.0019608661817513487,0.0026588934054653187,-0.004166483701731486,0.0029458201902497687,95056.66487812251,97176.12436615303
0,7,7.5384543769482715,0.5924998897099059,0.007236967776316661,0.10027906141638461,0.07121704906101156,0.09480208823407502,-0.007095793709664668,0.002837897473647416,-0.0001406558847122305,0.00268289913064566,96184.25644085184,97176.5708884541
0,8,7.526473693755397,0.6184144153120109,0.1122808264234112,0.10413507068884408,0.4117831621247472,0.0972702732686119,0.005467832405594855,0.0029470225374255425,-0.003532862701587352,0.002752748767998391,96440.61985947564,97176.71846286021
0,9,7.511502277308122,0.6428597704490709,0.14972949272262248,0.1039079951831121,0.20289531290083707,0.10699042466389713,-0.005516462815400211,0.002940596300532796,-0.0034183895179624533,0.003027829055932191,99121.78627924807,97178.04918855987
0,10,7.499515050647712,0.6662763314583163,0.18143390682577687,0.10138378453184478,0.4128654362807236,0.11432123042232595,-0.0014934345929875801,0.0028691611382067276,-0.00613326481496217,0.003235290861495579,100483.35821049288,97179.29264910333
0,11,7.4924161208291045,0.6888715332968285,0.32723830417817146,0.10351178640493862,0.339788403055989,0.10772037345256712,0.009923237050018616,0.002929383591969973,-0.0010386826953212198,0.0030484866069104256,100786.75973843597,97179.7093763696
0,12,7.463068726515469,0.7108615352169078,0.10182808816361288,0.11055711293521014,0.29720391562810544,0.1109931586217058,-0.0018825768035559793,0.003128766335275267,-0.0013365303925661279,0.0031411064283577367,102756.6770192394,97174.3491412215
0,13,7.450363904412634,0.7323698339936798,0.19371672003501939,0.1062092038751405,0.3437096453724042,0.11218419876560622,0.0017765684259432148,0.00300572050733332,-0.0005543883918242461,0.0031748128648525194,102101.9327300489,97177.63429727033
0,14,7.429978406493381,0.7535913348893251,0.17544943116613254,0.11211781405100828,0.40568728277625077,0.10148752299430723,0.0015421538880256718,0.00317293417740585,0.0008532303285361496,0.0028720969367312024,101212.46008763649,97181.29608848132
0,15,7.40990990776822,0.7751542622501386,0.2737601506182117,0.10774963215262554,0.23943700045600713,0.10342686254641975,-0.0052584083243812346,0.0030493146281324536,-0.0009364999448646903,0.0029269802467437687,102741.91684914008,97173.33300004154
0,16,7.38724884031394,0.7976735458801496,0.3113615672602221,0.10639210864038262,0.3153504952559607,0.10225114869862352,0.0068744738038647585,0.0030108967122545387,0.0026113547565392407,0.002893707544434176,103177.36747163814,97177.50258891284
0,17,7.369254932596668,0.821003001592994,0.20706757230153894,0.09979394836730017,0.38854973715127095,0.09656847714051078,-0.0016692250060338985,0.0028241687741862812,0.002340866450263851,0.002732887937324238,103227.53051818162,97178.92431382742
0,18,7.346249132131289,0.8466417317605768,0.5873210085297842,0.09653463743553008,0.5100094889546023,0.09697268632978077,0.00511556636145732,0.0027319302736612838,-0.0017244960747654532,0.0027443270575239305,102749.66827802174,97178.54291899875
0,19,7.350552212261573,0.878527923444882,0.34992638121315345,0.093662126351814,0.4096931187396673,0.09701168633658255,0.0021100017514501463,0.0026506382089733884,-0.0005853684538774974,0.002745430757730252,101903.12997363973,97176.22774133459
1,0,9.008327787102079,0.24071904651387874,-0.3982241187870059,0.06376318803606548,-0.4680812592658026,0.072854226273408,-0.0009571464186393058,0.001804498244034117,-0.0014094466890640618,0.002061774629375027,65635.4450737834,96551.85468137264
1,1,9.019417857679958,0.3314238857949124,-0.28374169628750256,0.07509757871802171,-0.21752873942359008,0.07491870744904644,0.001349735572022342,0.0021252615043531927,0.0008222746808181098,0.0021201994473777565,96418.49744476378,96554.50092604011
1,2,9.023927462748773,0.38266282425416476,-0.1744743080802743,0.07706591567558312,-0.22804319933515993,0.07959521804715916,0.0002841092883634558,0.002180965440950248,-0.0005395380456148097,0.0022525446989628607,105531.72083874047,96556.74901975691
1,3,9.026665779998249,0.423126397974379,-0.11871996565330889,0.08638369981736035,-0.2834508492636789,0.08936311544515596,-0.00024762793628036123,0.0024446587354670737,-0.00030998656941520764,0.0025289761987903306,110773.71279265918,96549.62536206096
1,4,9.012522206331612,0.45828650055794473,-0.22729639031469262,0.08600942408107222,-0.009013262161427615,0.08927422748977876,0.0022491253511817844,0.002434066731997381,-0.0021908847512500888,0.002526460669621632,116546.08449735865,96561.41531113535
1,5,9.012020324309175,0.490460153360927,-0.024600356922994338,0.0985829717313197,-0.19551642355249033,0.09512618841320539,0.000139628080950636,0.002789898134958567,-0.0005030309567340789,0.0026920711658299907,119069.58054673858,96544.79395904392
1,6,9.012469536570604,0.5200018663651861,0.03441504175662269,0.10105346090250533,-0.1049837903000026,0.10102542545957892,0.0006121918173708546,0.0028598129793792736,0.0009652082230972355,0.0028590195763345126,119910.56038436666,96554.06021397933
1,7,9.012686277603875,0.5477621670222407,0.1395762340386577,0.10059473877204668,0.3393315568846045,0.10629628239681428,0.0023166058758065035,0.002846831142924608,0.00396083632922167,0.0030081848295275683,117635.18165136501,96549.2511412371
1,8,9.005868904009578,0.5741391750066646,0.092212995876928,0.10199597254518195,0.32662999894932554,0.09964143425644742,-0.0030357095061940677,0.0028864860592012786,-0.002031859755794462,0.0028198526247950623,119437.66226303391,96565.20365338214
1,9,9.001086617565823,0.599320328518601,0.2801798997247471,0.11457658428911778,0.0975690113159331,0.10837071072243787,0.0008340822353767082,0.0032425173760163494,0.0007766289440835298,0.0030668911518784083,120750.42621804774,96540.80639377423
1,10,9.00170803722702,0.6243088998948294,0.1042606864549489,0.11273098075959499,0.21306155105355806,0.11817082236746877,0.006533249289433279,0.0031902867954763142,0.0026875824142496875,0.0033442343149083695,121793.08011175878,96554.20955645479
