m1,m2,c1,c2,m1_err,m2_err,c1_err,c2_err,Z_B_min,Z_B_max,mean_blendFraction
-0.009767358039168287,-0.005936273487601253,7.791606401907067e-05,0.00032825645548714087,0.0036590397284092693,0.003672396545014437,5.384921037969806e-05,5.426202632172424e-05,0.1,1.2,0.35611138020324684
-0.021437810077480083,-0.024511425292026906,-0.00019995851314548492,0.00019440706444335187,0.019221740760410142,0.019219268225004353,0.00018373512949101928,0.00018316804948137534,0.1,0.3,0.3442714136881613
-0.03039310241878276,-0.02279162494814599,-0.000279340248635476,0.0002186275252342249,0.007564659660186004,0.007604673600612167,0.00010305903456964529,0.00010351962647974526,0.3,0.5,0.33483172518895365
-0.017756694392546752,-0.018875098579403313,5.3132928676702866e-05,0.00037415756084929313,0.006987635837613913,0.007016447167830251,0.00011106608165449226,0.00011134053921904513,0.5,0.7,0.36881305436009104
0.008970684028540402,0.01469041489947935,0.00043126248153449193,0.00044059078574685846,0.005561046614755641,0.005560912344797646,0.00012180552983144448,0.00012164248136334446,0.7,0.9,0.3668604983002277
0.023650317655749695,0.02911379091693688,0.0005783419472242933,0.0003599031146902062,0.005877898759319448,0.005894954941172704,0.00014164694510157086,0.0001420777898603433,0.9,1.2,0.3711311045526047
