bin1_id,bin2_id,bin1_mean,bin2_mean,WeiTot,WeiBlend
0,0,13.819811115395368,0.20819466766187458,69785.64251628518,23621.102732747793
0,1,13.81937609817009,0.2893844905373187,69788.94487470388,23605.62593394518
0,2,13.802210496022187,0.3387419327157945,69780.74668395519,23893.65979385376
0,3,13.823013040583128,0.3785943367222793,69789.81298669428,24330.367841899395
0,4,13.750937935914838,0.4137219462503453,69782.18706994504,24406.462062321603
0,5,13.771219700946242,0.44532673056538546,69784.62868253514,24775.061543937773
0,6,13.741420799502063,0.4748640229339996,69785.0427961722,23997.505093865097
0,7,13.663702320809772,0.5039545089644943,69785.97023169696,23473.53106458485
0,8,13.694982732637758,0.5320600953288595,69788.89008970186,24652.176238015294
0,9,13.649096472205821,0.5596492024804638,69784.76266376674,23946.058303203434
0,10,13.644207395325912,0.5867868755958564,69786.29344946332,23757.94890673831
0,11,13.554193326505816,0.6141167046824237,69787.56157365628,24175.556974004954
0,12,13.554579852733191,0.6421239574763474,69785.2286459636,24065.368237046525
0,13,13.531971233178727,0.669964232243034,69787.39813147858,23514.52054805681
0,14,13.486312665793616,0.6983173816543717,69790.41306346096,23212.611779822037
0,15,13.469848426229213,0.7270537529840896,69778.77755163796,23601.135377261788
0,16,13.441678474294758,0.7574813669653343,69790.58032212593,23194.055746695027
0,17,13.48574262716489,0.789395530570765,69784.15371581912,22703.012902801856
0,18,13.516954718460946,0.8249339673562558,69786.40966596268,22569.23281076178
0,19,13.638634520833653,0.8702854184694598,69785.90625281446,22953.843243686482
1,0,18.859147342369116,0.19934740790279432,69851.0841255188,23156.491651535034
1,1,18.83670343175599,0.27806072293851786,69842.44656562805,23209.387857437134
1,2,18.831196077199195,0.3260797921958399,69852.49867200851,24402.910808563232
1,3,18.803837742010522,0.3647578983540291,69857.52213478088,24198.729386806488
1,4,18.792249555681497,0.39910373452747294,69846.96469593048,23910.96573448181
1,5,18.79597479695836,0.4300984684954725,69842.60773015022,24286.535309553146
1,6,18.78737453270046,0.45934952051645295,69860.44121789932,24353.149831056595
1,7,18.787121555649602,0.48801259773538275,69849.18233776093,23806.334638834
1,8,18.82622987925076,0.5158236297225256,69847.14008784294,23607.149394989014
1,9,18.784086364670255,0.5430285636879143,69855.07393920422,23996.29876244068
1,10,18.793917176901214,0.5699634884706275,69842.52496939898,23421.144814252853
1,11,18.81036095767836,0.5970155472877385,69844.1044537425,23975.536400020123
1,12,18.80721886819989,0.6243849083774707,69848.11642247438,24533.238175809383
1,13,18.786322637207192,0.6536525612015003,69851.99849039316,22777.744748353958
1,14,18.79856098325683,0.6840124215523314,69851.73910808563,23835.661324322224
1,15,18.756699063148957,0.7147876848473724,69849.7482393235,23231.838741213083
1,16,18.775974509257686,0.7473741693691351,69849.25000032783,22934.880733966827
1,17,18.779325784324847,0.783237618300561,69854.68074192479,23093.172390732914
1,18,18.757663746758006,0.8232553329794666,69844.94483983517,22942.883565131575
1,19,18.755439879429897,0.8702704474808555,69850.8956564106,22694.524406651035
2,0,22.76733569059077,0.1863273227959996,69800.93588209152,24347.28484773636
2,1,22.744933172895617,0.2633784803913202,69808.17180109024,24100.08086538315
2,2,22.716973440246953,0.3111333555100253,69816.41794919968,23964.626883506775
2,3,22.705310923066836,0.35062767049119675,69810.73213815689,23226.739701271057
2,4,22.683774656619878,0.38541880375064164,69799.03176498413,24345.0136551857
2,5,22.70338051494622,0.4184757828458479,69807.17839336395,24635.445698738098
2,6,22.69781346679261,0.4495245157210491,69818.66561150551,24802.957226514816
2,7,22.702473469799354,0.47856341015102266,69803.54629278183,23467.167328357697
2,8,22.730798953274387,0.5068228311948202,69803.91135954857,24593.68624973297
2,9,22.69175962887652,0.5343407158845364,69815.40490245819,24048.25577378273
2,10,22.709713482748906,0.5613455693360141,69807.09466791153,23468.390278339386
2,11,22.683132128133852,0.5887409468328517,69801.11243700981,23305.74187040329
2,12,22.698706925046242,0.6160065240072821,69816.349138394,22315.16689515114
2,13,22.65903825917021,0.6446329462022867,69803.22169792652,23551.830783605576
2,14,22.679858554807993,0.6744188242982421,69807.43562459946,23707.62882387638
2,15,22.674356014801166,0.7060203615449605,69812.97832286358,23009.485986232758
2,16,22.67846882083382,0.7393697656778413,69808.38134337962,22930.802521944046
2,17,22.697631336776418,0.7763698321109735,69804.27978445217,23277.395995110273
2,18,22.67213622804589,0.8179132076124959,69808.25158258155,23490.137604236603
2,19,22.677236655033223,0.868716617577038,69809.54332884401,22668.019415840507
3,0,26.515598433897857,0.17755457076645725,69782.96833133698,22539.153661727905
3,1,26.455570447023216,0.25124288146218715,69777.93113899231,24063.894061088562
3,2,26.444731378999304,0.2988229739968807,69780.52245044708,24860.576434135437
3,3,26.42907835246316,0.3378112069896924,69771.24002361298,24310.820751190186
3,4,26.464310970553097,0.37296460709774015,69780.25289154053,25553.305391311646
3,5,26.445509803085283,0.4056210719713719,69781.06018972397,24234.09055662155
3,6,26.4453346777156,0.436547759854197,69777.04674863815,24379.22655582428
3,7,26.429362774991812,0.46661816577501225,69775.84446954727,24928.16974401474
3,8,26.425770314326073,0.4956825037952622,69780.43735599518,24527.790070056915
3,9,26.44488494209644,0.5240975286774054,69789.29237961769,25586.054027080536
3,10,26.419349499241022,0.5520744496684042,69774.38761162758,24892.60260438919
3,11,26.434194280206093,0.5795743200374817,69780.36031532288,25065.409153938293
3,12,26.43989347895936,0.607261787640252,69773.21137571335,23936.988384723663
3,13,26.4269775071134,0.6355320560813478,69788.74291402102,22878.512703180313
3,14,26.42000869449955,0.664652830422687,69777.22574949265,24560.883664608
3,15,26.449514451931066,0.6954453809601453,69773.11855602264,23464.32792532444
3,16,26.44975039388537,0.728915336350495,69780.19924890995,22390.859152317047
3,17,26.43644086046158,0.7666298033952147,69778.62575674057,21889.405008614063
3,18,26.435949950216695,0.8102489172577908,69787.65309265256,22479.400854080915
3,19,26.407485776096944,0.8652419818917257,69774.41003977321,21700.879830066115
4,0,30.278222711049,0.16427115992580998,69739.5889043808,23431.268857955933
4,1,30.28573217309617,0.23445352191262112,69729.4104385376,23429.655071258545
4,2,30.248490094631254,0.28197333215948045,69743.46680545807,24740.354102134705
4,3,30.2237683545534,0.3212634907022306,69739.74609470367,24435.40923690796
4,4,30.245051081911118,0.35674201097212677,69732.77926874161,24191.896124362946
4,5,30.23040671254201,0.3907622197174881,69738.10375022888,23813.301900863647
4,6,30.218374777132382,0.4230544071230751,69729.74515914917,23742.127610206604
4,7,30.241393742213404,0.45395570375443867,69734.72827100754,24459.288207530975
4,8,30.223739052627906,0.48409772032761517,69736.61643838882,24051.727820396423
4,9,30.214678855608156,0.5133035979180293,69745.83795166016,24129.086440086365
4,10,30.23635980612634,0.5422349102086153,69726.82891559601,24091.475347995758
4,11,30.263775194622855,0.5706325635854385,69735.18745160103,23139.38563990593
4,12,30.21883356766276,0.5988222241844224,69745.18214392662,23445.17663002014
4,13,30.245867888506083,0.627062189022211,69730.19725561142,24797.835728645325
4,14,30.24209169798365,0.6561994941644832,69741.0229446888,23392.239405155182
4,15,30.196430665350295,0.6868364079385029,69736.28499472141,22856.01213669777
4,16,30.2169020980828,0.7206318914047827,69740.9292333126,23246.32613158226
4,17,30.217261141393113,0.7587525666296079,69730.49298381805,21568.132660865784
4,18,30.187343839435062,0.8031931954565401,69735.40515328944,21859.27970522642
4,19,30.215034397043965,0.8615821686319451,69737.36511932313,21553.25036864169
5,0,34.21234640424706,0.15726280897112854,69774.36135864258,22060.812357902527
5,1,34.22262530234371,0.22435256459666314,69778.84787750244,22644.028670310974
5,2,34.19270159111245,0.2700287082435719,69768.41695404053,23821.501955986023
5,3,34.173298494723426,0.3099519923720959,69775.46276187897,25491.906646728516
5,4,34.15155429518624,0.3465629898431201,69778.65783214569,24214.049850463867
5,5,34.15569224458825,0.3806068240545577,69777.64340209961,23942.847292900085
5,6,34.155539955440524,0.41267041429869866,69775.10785579681,24599.503037452698
5,7,34.195894784786304,0.44389107055937527,69768.98201560974,24035.123779296875
5,8,34.159242262710805,0.4742014671166487,69774.53422355652,24778.849051952362
5,9,34.136719115658536,0.5044469573823148,69781.33392810822,24299.904096126556
5,10,34.168860566355534,0.5346766724230425,69775.76410007477,23600.47247648239
5,11,34.168864326722684,0.5637286798508698,69767.94202423096,23357.229231357574
5,12,34.17929231882361,0.592860014714164,69770.62536668777,24178.296446800232
5,13,34.15251752677831,0.623222995110286,69781.44618654251,23946.045679092407
5,14,34.17343741938893,0.6538783855210342,69768.55420231819,23310.668424606323
5,15,34.160395433561405,0.6853112969172541,69779.46643209457,23363.27073955536
5,16,34.16900190551244,0.719526830725728,69774.38883495331,22581.291437625885
5,17,34.18838789837973,0.7567788719689574,69779.36351430416,23027.868342399597
5,18,34.17490800359704,0.8018223333996042,69774.23145186901,22373.16015636921
5,19,34.14879463446942,0.8599381222669698,69773.32992093638,21060.621707558632
6,0,38.421455652860345,0.14872831971772976,69721.57110595703,22072.09953022003
6,1,38.389621925248555,0.21373018037840946,69721.21942806244,23983.740852355957
6,2,38.37874615041144,0.2581349600845843,69721.04644393921,24754.93417930603
6,3,38.38189666361454,0.2977371296803963,69720.95232391357,26762.177395820618
6,4,38.37994989245397,0.33516178324067536,69716.22844982147,25962.490527153015
6,5,38.36539955078594,0.3701005637370557,69722.42118644714,24933.5735206604
6,6,38.365645574527846,0.4029286986533152,69722.41020584106,25243.96119594574
6,7,38.3538221583412,0.4350545600053441,69722.37645435333,24344.564098358154
6,8,38.38117203079659,0.4665482593314532,69726.1112537384,25590.475204467773
6,9,38.341973901262236,0.49682069199277723,69711.41161394119,24402.58446407318
6,10,38.33077747975073,0.5263193227771032,69721.01256275177,24127.582758903503
6,11,38.37138674618481,0.5559029031185104,69719.65861558914,24631.202748298645
6,12,38.32405566146328,0.5855874452106423,69719.50502252579,24257.43895816803
6,13,38.35400647369305,0.6162611087055082,69725.85125017166,25183.22315120697
6,14,38.35824337291929,0.6473311515046981,69722.60487556458,23666.902529239655
6,15,38.34701577048052,0.6795667602821976,69716.85942792892,23149.193140029907
6,16,38.356566395969566,0.7138345415252633,69721.57250356674,23814.188039302826
6,17,38.35495911420222,0.7522083454359645,69723.73993229866,22071.891232013702
6,18,38.325904126664895,0.7968928979859022,69726.17634916306,22037.81298160553
6,19,38.33537794637836,0.8567276026312406,69716.36165386438,21548.660221099854
7,0,42.83335077483414,0.14422587352434843,69798.33534622192,24469.6014213562
7,1,42.82721473761623,0.20578562175889042,69788.88802814484,23711.479826927185
7,2,42.84174583064016,0.2470900697741592,69789.29496765137,24494.196752548218
7,3,42.85001557341284,0.28318128677892346,69796.4242067337,24362.81846523285
7,4,42.86246958189305,0.31823337624693804,69789.76843738556,26519.67326259613
7,5,42.83621706097023,0.35190069738303703,69797.60004520416,26077.245443344116
7,6,42.81880574425193,0.385601618018721,69798.37927341461,25396.18912410736
7,7,42.77922491698819,0.4182262740230236,69788.1724023819,24961.955819129944
7,8,42.825375385118775,0.4491724491008897,69793.42339992523,24864.85617828369
7,9,42.77269770332246,0.4803127184669735,69800.41238498688,24452.79411506653
7,10,42.78490888162736,0.5114007154051298,69790.90720939636,24767.58033657074
7,11,42.75639225494289,0.5425829439563566,69801.01314735413,24149.888739585876
7,12,42.7776093483774,0.5736672566570399,69791.14633464813,24272.427638053894
7,13,42.80322793011462,0.6054324405743675,69795.41709041595,24470.523067951202
7,14,42.764493360736886,0.6381426214844069,69793.12847328186,24222.71577644348
7,15,42.841393058855516,0.6722026356188295,69785.99142169952,23670.203763008118
7,16,42.83084022062824,0.7080880904960007,69799.7292599678,22601.24742412567
7,17,42.80026953280739,0.7463180532133253,69799.38971495628,22068.473428726196
7,18,42.8366704711626,0.7910831180977813,69791.66849470139,22678.52599287033
7,19,42.77363272427569,0.8535330598345964,69792.18140560389,22829.186887860298
8,0,47.77352699831172,0.14074399979804095,69756.31101322174,23057.314616203308
8,1,47.70472711829587,0.19792144066268472,69763.5205526352,23415.94884300232
8,2,47.73768517818687,0.2368352334927896,69757.6787853241,23905.203145980835
8,3,47.75531210642745,0.27093368690418895,69751.91431808472,24556.214714050293
8,4,47.73513831517255,0.3049143217825884,69757.68967151642,24833.04784965515
8,5,47.74711179360591,0.33754919671758843,69750.03782749176,25762.670895576477
8,6,47.75918740939975,0.3694556277260134,69771.77641868591,25713.227449417114
8,7,47.72157944895887,0.4005558253948617,69751.0951128006,24460.00688648224
8,8,47.703744083783896,0.4309209672383831,69751.25415706635,24066.52024745941
8,9,47.67570925704069,0.46214241209721524,69762.49363231659,24976.9267578125
8,10,47.70643402045416,0.49392550072982705,69757.28113746643,24248.48850440979
8,11,47.71137467843048,0.5261600498020892,69761.23158359528,24121.03681755066
8,12,47.69181305052967,0.5581221952357618,69760.37223052979,23764.107246398926
8,13,47.6703972479677,0.5917020356271093,69756.23498725891,24745.18518638611
8,14,47.71816069296054,0.6259709965378072,69749.19322776794,23078.831322669983
8,15,47.68545310214636,0.6610030959266675,69759.91841363907,23709.306568145752
8,16,47.68289835268172,0.6972830969774189,69757.3158454895,22469.974024295807
8,17,47.67912249122349,0.7373305714483573,69759.50544023514,20682.72221803665
8,18,47.64932089334018,0.784779954617287,69750.2126030922,20750.311171531677
8,19,47.637920418402956,0.8506770546346133,69762.19787657261,19873.67117702961
9,0,53.18440162960416,0.1358368375438348,69767.58554553986,24952.98717021942
9,1,53.18580743920821,0.1896935103112147,69766.17490673065,23791.41478061676
9,2,53.1745045963284,0.2269197683898737,69781.57549571991,23139.84281349182
9,3,53.092939816325,0.2600832084168931,69767.70408344269,24152.05953025818
9,4,53.140673791992185,0.29188961778183403,69771.62373447418,25120.50571155548
9,5,53.083112808005076,0.32226863716869963,69763.03961372375,24636.258520126343
9,6,53.083548282868975,0.35252943180163365,69775.57324886322,25793.667137145996
9,7,53.09927761207036,0.3828946033023163,69772.8137960434,23853.474862098694
9,8,53.04698528924611,0.4133315052650651,69754.63960456848,25132.60423183441
9,9,53.06871686919047,0.4446106898197696,69774.45731163025,25270.00165462494
9,10,53.049228202383894,0.47692847439979763,69773.28878116608,24475.819794654846
9,11,53.101798969020265,0.5095452798690165,69767.0455236435,24525.693662643433
9,12,53.07262820907212,0.5423534427014889,69770.80003547668,23860.255140304565
9,13,53.05252706714806,0.5765955808768689,69769.41233921051,23179.85905647278
9,14,53.09088086994944,0.6123623991861522,69771.5085401535,23175.604575157166
9,15,53.10793944922935,0.6491556659620629,69762.31926822662,24263.431964874268
9,16,53.06665306594824,0.6884188078043818,69774.4339632988,22226.992159366608
9,17,53.02646041593791,0.7304237654087502,69769.9095492363,22655.670393943787
9,18,53.006938818289804,0.7788664073139049,69772.01658058167,22460.602177619934
9,19,53.04064536263735,0.8461095127565362,69770.41193437576,21634.239276885986
10,0,59.10811113689879,0.13248500239688277,69748.73140907288,22121.44515991211
10,1,59.07307988906616,0.1831551117265383,69740.3703546524,23339.798199653625
10,2,59.11268571190152,0.21777172653537302,69737.74107074738,25458.20021533966
10,3,59.12713780907178,0.24979758979032704,69745.82227802277,25321.3589220047
10,4,59.10267525645433,0.27983948048400187,69733.16985225677,26261.96960544586
10,5,59.0385318084911,0.30901448753813937,69749.51683044434,24951.18858242035
10,6,59.01524782344354,0.33824331628288806,69743.06027412415,24504.98619365692
10,7,59.09381628923671,0.36785042382349725,69733.91813850403,24967.275701522827
10,8,59.104292664070485,0.3969761321673018,69750.93986415863,24216.437865257263
10,9,59.02984052272161,0.4265314202385815,69740.04386138916,24879.372923851013
10,10,59.01990493920669,0.45697684380122583,69731.32601642609,24163.22428035736
10,11,59.108912729429775,0.4891874286664749,69754.31163406372,24473.52278804779
10,12,59.06815088570934,0.5233280927610717,69738.43186759949,23596.646161079407
10,13,59.03204957264408,0.5589132330717203,69741.28902339935,24260.680685043335
10,14,58.960381769603664,0.5959189373223848,69742.73543071747,24897.1950674057
10,15,58.923926377442314,0.6353913444237348,69739.65648269653,24103.43563938141
10,16,58.97047891504588,0.6767948281516046,69735.05462121964,22250.42667198181
10,17,58.949290579651,0.7213872739049669,69744.49179792404,23538.658332824707
10,18,58.94256414882843,0.7731274201284526,69741.53736639023,22398.264922618866
10,19,58.954185813751366,0.8433794641478011,69746.59755337238,22802.150899887085
11,0,65.93192686493396,0.12563248926900547,69737.69525432587,24112.864382743835
11,1,65.89088250867323,0.17328660003993995,69728.70801925659,24068.220891952515
11,2,65.8630467083874,0.20622997613871133,69723.94247531891,24615.583123207092
11,3,65.81733172688288,0.23519235421310988,69726.28072547913,23958.238726615906
11,4,65.7865206699077,0.2643536251491655,69732.14458465576,25409.39792251587
11,5,65.7800723518361,0.29315835345732555,69746.32288742065,25800.64614391327
11,6,65.78362472223738,0.32163187607711574,69711.23729133606,26210.28813266754
11,7,65.74421961996327,0.35091349141285444,69735.00682640076,26212.97518157959
11,8,65.7778388684304,0.38070264288940936,69733.33963012695,24686.76373386383
11,9,65.78789831433836,0.410815962645578,69717.82860851288,25660.95251274109
