bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,varWei
0,0,8.565661462385046,0.2622595160277708,0.09678619404366914,0.08717407276174,0.0158195047042436,0.08823309670444475,0.0004470461335182624,0.00045960096886604664,-0.0002933814609270973,0.0004705227811829789,1581426.2060000002
0,1,8.552819228967127,0.35890098449594365,0.0069849377995007,0.08799063583852827,-0.05980865806075086,0.09074211608323426,0.0009574799282781456,0.00047287106061323506,-0.0010686320497161404,0.00047641966442767754,1688082.7047000001
0,2,8.534339453047041,0.41469823631654407,0.15720368875858862,0.0911430416315451,0.2399427715624949,0.09300663726523785,0.000540805639638866,0.0004887546909923119,0.0018033028341987022,0.0004912371117316083,1696043.9973
0,3,8.514896215717357,0.4581497751857123,0.19759960886619707,0.09485474147094881,-0.021446706065703,0.09763754965782953,0.0010973842489151399,0.0004990263957961791,0.0037956260451813884,0.0005119790520662933,1703851.1177999994
0,4,8.494695142351272,0.494934892564749,0.09746758177431415,0.09873346223327667,-0.11081866511122943,0.10095153705097265,-0.0008782691745216605,0.0005124921707377166,0.00024305503170000972,0.0005189991661976488,1708822.1294999996
0,5,8.47761177453017,0.5275706360018989,-0.08753157620670471,0.10161610967794658,-0.0043263406289222135,0.1039031074991547,0.0003664709352733077,0.0005344692352448107,0.0007467559469763077,0.0005364439752533449,1685513.5688999996
0,6,8.466038356720976,0.5572246094105554,-0.11708043399053242,0.10509386411678023,0.1134460403913164,0.10528955231882109,-0.0020053417289635635,0.0005418342850037544,0.0011543264138990715,0.0005428313374926148,1693266.7483
0,7,8.445731423233042,0.5847202249870498,-0.09966805551588423,0.10682868353004416,0.0835074705143509,0.1081082843395022,0.0015249555143324336,0.0005542343208934438,0.00011079993574829663,0.0005594783409600569,1684252.7278999998
0,8,8.427779693711066,0.6104026558409368,0.13672210126133114,0.11018384185688396,0.08707211683989712,0.11044653716987582,-0.0018546178425419048,0.000569264978243599,0.0042746292988545915,0.0005726643963955253,1692537.5912000004
0,9,8.407357621040001,0.6348023351785977,-0.11964121718932956,0.11233479071082325,0.06823280873509589,0.11297115130345635,-0.001943007201356067,0.000574698034445877,-0.0017318806663196005,0.0005734963440384656,1678964.2496999998
0,10,8.387118171438365,0.6582563176436813,-0.09738166125812064,0.11478273318309501,0.11379437704211257,0.11406016803011702,-0.0008414395068927396,0.000583177307656015,-7.001080842315892e-05,0.0005765310666705054,1666308.8088999994
0,11,8.362085972114402,0.6809165209288358,0.019667393271331938,0.11534237662895117,-0.059628146708385225,0.11544010467408096,-0.00204178481289415,0.0005857839074224398,0.007483842040968797,0.0006050357191868356,1664612.6921000003
0,12,8.341175878908913,0.703143482712275,-0.19732329422331737,0.11727588011191854,-0.06215587735231183,0.11847044098034339,-0.0007324923745281685,0.0005859706923742881,0.003099966926653257,0.0005980476906978394,1665548.0825000005
0,13,8.323649158284946,0.7250271004141212,-0.12626593983802303,0.11931335312587218,-0.11532260056560406,0.11930087632369013,0.001253452701193282,0.0005916281237916505,-7.674816921995445e-05,0.0005965199786502757,1648403.3333999997
0,14,8.30669950710458,0.7468941201105248,-0.003989952507149153,0.11635919323508087,0.10211910042161855,0.11721799738621133,0.0025683804403104646,0.0005891732810722883,0.003609065553231187,0.0005941911417937395,1651349.3358999996
0,15,8.286353010861161,0.7689469743985198,0.03689131834229701,0.11643585022292503,-0.041255558389242025,0.11676159747755253,0.0005363574533057299,0.0005859350976052081,0.0042869051254107345,0.0005858003966170188,1635072.7314999995
0,16,8.261458234652139,0.7918861246000487,-0.0207206976461288,0.11748147147314263,-0.07163653999126594,0.11770876180606209,-0.0005192579144543857,0.0005774137021861249,0.0027810433979820227,0.0005805956135413293,1617437.6534999995
0,17,8.223319441567645,0.8162231525921531,0.018655441425196612,0.11509226719727692,0.3992038253493165,0.11524293122322703,-0.0015940004662987279,0.0005612828289915505,0.0028870336949824646,0.0005592309333629717,1607957.9197999996
0,18,8.19640313302452,0.843406897530166,-0.15404833040356497,0.1129908545785169,-0.06020153586571726,0.11344503523859172,0.0026854889312991916,0.0005482729798612797,0.0013644137934589076,0.0005449159105873012,1571140.9745000002
0,19,8.163813026683636,0.875495514726946,-0.1514691190788393,0.11354720723638353,0.05926442159190031,0.11531688723670197,0.0012088958411777652,0.0005499080418100447,0.0012490966194576747,0.0005556037952978594,1358066.3687000002
1,0,10.684319857362075,0.25039332788206964,0.1174789337086016,0.10012124061434,0.03214752833896595,0.09932120623271602,0.0028199779646091837,0.000509520398662225,0.00011238869259267471,0.0005140270993637304,1884450.8254999998
1,1,10.675637128635238,0.33288635526099547,-0.047371523275418416,0.10532107790598004,-0.05755172944210133,0.10492579389133169,-0.0009077912499501059,0.000538996054324528,0.0004235597939569964,0.0005422760114158017,1933108.9899
1,2,10.665159260089073,0.3820076574669696,0.05274962973642474,0.10572816605698178,0.04011585037165124,0.1080836004967492,0.0014786938778958902,0.0005488517810024764,0.0003215568694882178,0.000555907141217921,1971163.2797
1,3,10.659843161238118,0.4215632209918514,0.017413375616924857,0.11434854636472941,-0.02648523336899255,0.11197319073699927,0.0012106204171874306,0.0005671539065127291,0.0018403141602617442,0.0005713406401733932,1919669.2794000003
1,4,10.66307909683399,0.45604079277428816,-0.11013529799029904,0.11449505215451253,0.11517555501704503,0.11555103028966371,-0.0017420586303046699,0.0005789650076222692,0.002324258854285155,0.0005848491346370885,1933482.5314
1,5,10.658171913327294,0.4873567898142221,-0.0821958551556239,0.11552749881450106,0.1547400627763753,0.11843392670594899,-0.0014432444207918029,0.000590150389462532,0.0005820314416416746,0.0005981643555890802,1932696.6701
1,6,10.651468156487656,0.5167336574511125,0.2641889477878047,0.12269447885654426,0.033810115465028566,0.12153931545060138,0.0003080426411918061,0.000610941344148871,0.0021643336860014545,0.0006145328395557261,1897944.6581
1,7,10.647150028675782,0.5446421710069668,-0.1552222698403352,0.12400615680011053,0.0015732705120090602,0.12504959344804975,0.00011485215765433654,0.0006174573671283431,0.0031641205989675464,0.0006236199588796522,1910277.1027000004
1,8,10.640325229004095,0.5712822325024226,0.008490212503093786,0.12652034488161865,-0.20971606711831128,0.12830961431261903,0.0009352571376059249,0.0006425953351958746,-0.002786571429018787,0.000636178593109898,1907403.0458000007
1,9,10.642338226414854,0.5973566613261649,-0.027080906823502886,0.1297961471373097,-0.17773373348687938,0.13111733371707618,-0.002346670582129567,0.0006447343798071814,-0.000969927418742676,0.0006470587241858468,1902319.9180999997
1,10,10.637234835325774,0.6226609304000338,0.19728701897427037,0.13575880929651588,-0.1361193965952442,0.13411978070531008,-0.0032483191725543982,0.0006466869530759848,0.0011220293536889515,0.0006563863306684455,1897949.4939000001
1,11,10.637988148827374,0.6476496857369238,0.11600831100980265,0.13532560832506602,-0.15155012075944188,0.13677902748089613,-0.003958372366799705,0.0006574843000506861,-0.0014737757093607941,0.0006725673692259414,1860635.3561
1,12,10.635312459357701,0.6722842470810353,0.2026945874084021,0.140571697855533,0.2740784925302744,0.13963734336270972,-0.0019690223542204507,0.0006875308917180182,-0.0033252132580076275,0.0006608583889689523,1860418.5429999998
1,13,10.635438585815406,0.6968416475161745,-0.07034591163244398,0.1417763279820884,-0.10425155142184989,0.14297300179338035,0.0009887224486355402,0.0006668146798528274,0.0016018902157166955,0.0006809264420924552,1840404.5426
1,14,10.629750494089295,0.7215610662522598,0.09374792220416892,0.143823102756485,-0.12137320545085345,0.1423006003804996,0.000562169878516273,0.0006848861799092586,0.001762442045591866,0.00068213302716724,1834586.2417000004
1,15,10.63267176818243,0.7466928986885815,-0.04529724187587874,0.14181369715826814,-0.07745064245051578,0.144023660529121,0.00027427667296968584,0.0006704413738573735,0.0014208658862667942,0.0006842768150176901,1816478.2984999998
1,16,10.627822412055513,0.7728098301701162,0.013230350126007859,0.1445324727796454,0.07188760163621515,0.14537969679062368,0.003310106799899462,0.000677401929799518,-0.0001426647785373739,0.0006784848506145324,1818503.5957
1,17,10.625042809888043,0.8007471666386818,-0.251659267629778,0.14270006078277603,0.1815972469079254,0.1424736449212735,0.003735157961613587,0.0006647356507109317,0.0012964813945371136,0.0006619993209269759,1780249.3763000004
1,18,10.629079605335537,0.8323105151807733,-0.09112587777598818,0.13816596575596857,-0.0178936203139066,0.13896971958419463,-0.0006399995658461598,0.0006432481381570573,0.0002183917426471267,0.000637422905974512,1750115.5853999993
1,19,10.638671226397838,0.8702851837700556,-0.4419982496508028,0.13783823755466323,-0.21266133606370116,0.13724928522560975,-0.005316278172335629,0.0006392938176049956,0.003327690877618174,0.0006428901629840969,1498033.0643
2,0,12.450343271916827,0.24315654598611727,-0.08875424398694605,0.10562738268557648,-0.06382098214356131,0.10612470796086773,-0.0026952530319781756,0.0005109506138630554,0.0012285211278127962,0.0005200376964558305,1974673.8599000005
2,1,12.444460735418419,0.32339083735333557,-0.17559301069012356,0.10726859090562828,0.05102452413669703,0.10817764627224073,0.00031305617379384117,0.0005470156235154092,-0.0016529712694504774,0.0005457849695918684,2012392.4073
2,2,12.44422276531939,0.3705922398885955,0.09730537874992255,0.11240163453101912,0.004318636454127086,0.11347576915237964,0.0012354362056879783,0.0005686437555569089,0.000727612170295079,0.0005603944348803019,2024274.4536999995
2,3,12.443963322405702,0.4084046128999618,-0.2249800883370115,0.11665947950359641,0.05183466069601191,0.11756915902206047,0.0020036648320013737,0.0005810485234988366,-0.000687130900316315,0.000583123615820429,1986202.4483999999
2,4,12.445464728139735,0.44151053854522976,-0.0527423621246991,0.11989256366578584,0.0414080450222733,0.12069351110881463,0.0008109922738995914,0.0005918511787885911,0.0016665890126023274,0.0005897808468180453,2004354.5029
2,5,12.441168053775069,0.47161040661904013,0.04448112707327648,0.12451573053170245,0.1504166236397816,0.12495877960803489,-0.00033866834709320474,0.0006058031132759347,-0.0010474514022949062,0.0006036761313816501,1966235.2813000001
2,6,12.441594072311702,0.5000546705635859,-0.10394088946581015,0.12602858171320255,0.02763623396746158,0.12584777966435642,-0.0006006916889058595,0.000619488743520388,0.00016886747652746742,0.00061395644120291,1969199.6974999998
2,7,12.436457431140658,0.527292433703987,0.06230339159584557,0.13031295213083396,-0.22000311387248753,0.13010019377300075,0.0022776844326805063,0.000625520732290341,0.0010487841854221753,0.0006211501933390489,1950024.6068000002
2,8,12.429548029425517,0.5540690719108876,0.036161146116371286,0.13389382501396688,-0.026741512265758657,0.1362609580097084,-0.00292551260092107,0.0006441639826430238,-0.0006503277536620008,0.0006460505059553201,1941521.5382000003
2,9,12.431207712820669,0.5803963260581081,-0.028888247402728214,0.14052696420721122,0.0739292303116071,0.14022691841181456,-0.0007786735842054471,0.0006484971131132942,0.00355479207638752,0.0006670463113369491,1934091.4918000002
2,10,12.429401124944627,0.6063705726174861,-0.13533963332166798,0.14602490513493074,-0.2377568334645128,0.1417495984200642,0.003516005864911169,0.0006725015323055894,0.00035964714997072735,0.0006717991810027722,1911917.4805
2,11,12.424382720443765,0.6322749362801127,-0.05959848285187041,0.1444488121851808,-0.087799803473495,0.1455171410004048,-0.003504051210774086,0.0006937863029794005,0.004237239483557832,0.0006875404859336809,1903370.7623
2,12,12.422697600568645,0.6583358767203003,-0.26810266411578487,0.15132557636895944,-0.17591414771506741,0.15083564193547885,0.0034945072999115374,0.000704653300242563,0.0013028696449607535,0.000692658864642992,1899563.4036999997
2,13,12.423178330701079,0.6844889496179299,0.16490673883523255,0.15330314698138311,-0.12642722739669635,0.15358396549691988,-0.00036600473036888436,0.0007086373504880686,-0.0007025707980303744,0.0007069876193967405,1891377.2887000002
2,14,12.418487829294685,0.7108362294538633,-0.07982872597609673,0.1573877923473831,0.004103662047946938,0.15711498982693545,0.0006684168093895472,0.0007003714017969367,0.0007960273632919349,0.0007085210495252011,1887548.6352000001
2,15,12.418353142970707,0.7379966159913811,0.2971772061202688,0.15638754775510844,-0.14080237390154918,0.1561020847031414,0.0018989194188641927,0.0007066590024448015,0.00048272316614972105,0.0007095873682712253,1854979.2615
2,16,12.419347998154016,0.7661028823538416,-0.11338466992077773,0.1576170759717037,-0.10353617936095581,0.15788544662170828,-0.0007368433340297819,0.000721321832764908,-0.0007838408106484499,0.0007317968039437789,1826410.0038000003
2,17,12.417292442608165,0.7960774355502934,-0.09344329519114615,0.15701540939968558,-0.16018009543333625,0.15970299900656676,-0.00290904079227963,0.0007174620988834538,-0.006449068673614508,0.0007418091134119938,1813409.2355000002
2,18,12.425039037579847,0.8296116016398639,0.3162847222027258,0.15439929974817557,0.15082174167447235,0.1549153724994443,0.000980603608347411,0.0007019939302705635,-0.0022114388422745184,0.0006871091033071262,1794159.5837999997
2,19,12.430917089433182,0.8694084509222932,-0.07384922616590014,0.15417777759007292,-0.011300707979139853,0.15645062224807038,0.0005562623038850517,0.0007147134542142515,0.002393518045241111,0.0006944859167092667,1531653.2217999995
3,0,14.1634106179642,0.23680868845028002,0.031366753539045146,0.10856576189339129,0.31165473254357806,0.10543433858341796,0.0036648144748983556,0.0005075514748557724,-0.00045565503680612966,0.0005072085935444648,2022223.6372999998
3,1,14.149596794317969,0.31575425439715066,-0.016171616376027636,0.10913568871048042,-0.09038903153998366,0.11114413036582091,0.001700786691552646,0.0005351907418684515,0.00010867973276844117,0.0005379497513090189,2059353.5259999998
3,2,14.153375165060156,0.36191281731102515,-0.0261125515112472,0.11477363221319942,-0.07882146621153054,0.11687438257122562,0.0026810288472313547,0.0005648151460314725,-0.0018441614288524529,0.0005594208086919777,2056152.6270000003
3,3,14.156005765199932,0.39890138521951174,-0.0027981308789255914,0.11872139991772908,0.06820895657695597,0.12252466866022728,-0.003860341517277837,0.0005773207174771211,0.0005233002577962197,0.000589725570331019,2035654.8836
3,4,14.150212441015135,0.43109359326094726,-0.009048204723134109,0.12345222622285869,0.13646167340733814,0.1259991098862962,0.0008375263287562912,0.0005864840520083792,-0.0012104918854092105,0.0005955724110301861,2010442.3184000005
3,5,14.148475388016166,0.46044614727611216,0.017219464840170607,0.12682515184731546,-0.20178880318290734,0.12824774379038315,0.0014356689979190059,0.000600630340518359,-0.002182950860185232,0.0006043378507692781,2031778.4878
3,6,14.144320714260258,0.48825500670157046,0.05896136900833268,0.12966430890212163,-0.3043475815519271,0.13157042303524788,-0.001598134858809277,0.0006139075744020231,-0.0007701157664800329,0.0006175990718113455,2026671.4659999998
3,7,14.150099048487244,0.5151102369808748,0.015464142838522986,0.13308747199877188,0.018101737160970337,0.1337756410189867,0.00017893016800758812,0.0006253740307616844,0.002016373668530952,0.0006237272952437459,2011687.3013
3,8,14.147183508293717,0.5413902450994661,-0.16830677467903182,0.13707362626811742,-0.20867682612507127,0.1387867763359728,0.0020375738509819602,0.0006423828486878428,-0.0013435501709883149,0.0006389443346507474,1994029.4571000007
3,9,14.144817377554965,0.5673578121458627,0.2568053695724165,0.14164775680280692,-0.007672362334740365,0.14438977015245458,0.0004544014996413865,0.0006647145857856653,0.0010264411877649534,0.0006521453352450005,1982718.9447
3,10,14.140028018757365,0.5935874071768951,0.15981442297477075,0.1470836701795784,-0.1795484600551038,0.14968512375710172,-0.001391777491342087,0.0006737732620815252,-0.0008892259836365483,0.0006745436702638542,1930575.3394
3,11,14.14349226428683,0.6199628527299899,0.33635085834450423,0.15125092371621457,0.19401375744437285,0.15132165757050128,-0.0013363150779673,0.000685576752439715,-0.0006923122745569008,0.0006790941505183427,1953310.9326000002
3,12,14.140159647047192,0.6467846030862107,0.2133271340500511,0.15719897453870668,0.05245967229720573,0.15628503400311683,-0.00019668833994603588,0.0006985447501278771,0.0011937950925611097,0.0006961580137541003,1929013.1851
3,13,14.138797017684244,0.6740333829364024,-0.041734954424836615,0.16131344331567624,-0.007309309206383769,0.1598476619888953,-0.001116588391586146,0.0007217492122656545,0.00012448463054702302,0.0007127642462029249,1919605.3506000002
3,14,14.134425297254136,0.7018831547749695,0.029465751159107073,0.16145324882326323,0.24981127322010008,0.16347647014413494,0.0013320194041979746,0.0007298485360188711,-0.0011031174307054405,0.0007321181000349939,1899100.1450000003
3,15,14.13177738411545,0.7305861258789822,-0.14131306376510416,0.16656213196418132,0.019842005960275525,0.16820067794862817,-0.0016557591782117896,0.0007291042370467858,0.0004843219859228041,0.000742443406123997,1885865.6257000002
3,16,14.129103027677534,0.7604754066423025,0.10938848172473961,0.1678483124200545,0.3178875310411732,0.1673002313032333,-0.002763265605721503,0.0007364882004971272,0.0013247275553207446,0.0007570720687963878,1840594.5619999995
3,17,14.133142143584838,0.7923416209701627,0.0329429809848847,0.16843919492038842,0.1720961531391556,0.16603169113536315,0.000983642637934052,0.0007450319213723174,0.0035649433067811045,0.0007443747728621579,1831980.8797999993
3,18,14.133503015599814,0.8277118427170281,-0.14014797991827802,0.16527056987490538,0.1530832470659069,0.1643678008897121,-0.00314320358256385,0.0007475788400016928,0.00035917332046321387,0.0007267688656133303,1800913.7293999998
3,19,14.143447881083654,0.8693253138896806,-0.08681721849045873,0.16630487674098662,-0.2287710973648208,0.16758391218155735,0.0027109052249312295,0.0007227471939643254,-0.0016226049326710523,0.0007393867245501763,1593605.4366999997
4,0,15.908619604053614,0.22815139969690723,-0.16582164100581118,0.1032557304316973,-0.0394137176378942,0.10480730430519335,-9.73442014261384e-05,0.00048428647103364704,0.00262940926031935,0.00048684107949361537,2056564.3606999996
4,1,15.89745518576556,0.3074576237140892,-0.0462943147555679,0.11155250945430424,0.11713701181679174,0.11173315721983162,-0.0007636617519737735,0.000533428971298484,-0.0006708770610240184,0.0005294315993477775,2067841.4773
4,2,15.896684470493378,0.3539916545729258,-0.03541397084048672,0.11870105408941782,-0.039097965525377566,0.11900917403123613,-0.00025095900992121563,0.0005616704836293506,0.0007504910744126513,0.0005593676363071089,2064886.3261000004
4,3,15.892042993931954,0.3910113066148594,-0.1579061960742324,0.1215237512487229,-0.021718519093772176,0.12102546143049266,-0.0005215046421900853,0.0005728495470247027,8.680642955772185e-05,0.0005732595508027737,2069383.9237000002
4,4,15.886753440355434,0.42325244571297294,-0.10802656622029971,0.12426102456672482,-0.08295743806757752,0.12806681125187164,0.000766210879846518,0.0005856541092208434,-0.0002817574351562255,0.0005918881764050774,2052859.1465000003
4,5,15.887326382826005,0.4523704200171278,0.0672912271799975,0.12790548930440593,0.193667442239395,0.13109786280229546,-0.002182801250792084,0.0006046841191156865,-0.00021972032554241994,0.000608236025862283,2030650.1662999997
4,6,15.8914366109208,0.47983115470436205,-0.05969726901656995,0.13160836666495496,0.12299686753704295,0.133918527902301,-0.0004445901948072586,0.0006148087254873413,-0.001376362656355631,0.000622428550421724,2021498.8142999997
4,7,15.88514971954573,0.5061721529646463,-0.2089965364711149,0.13667019112012976,-0.00814404310930161,0.13861432140078056,-0.0012191728305766599,0.000625595295230055,-0.0022977408167408854,0.0006350706427920943,2023172.1785
4,8,15.891635417491901,0.5320361591828964,-0.03891334144423777,0.14076119287963768,-0.11068528563319555,0.14096790926833402,-0.0005272702724580439,0.0006407583289641783,-0.0009218723399574684,0.0006417738793148014,1988847.3524999998
4,9,15.885717873746295,0.5576611135984613,-0.11644000907204727,0.14587268598548547,0.05377605066100216,0.14667851376516453,-0.003178335705173933,0.0006647759179095996,0.002355997125543275,0.0006622333969772423,1994742.3964000002
4,10,15.885585835454476,0.5837375359135668,-0.16115212011838936,0.15288637588383938,0.06302337176261519,0.15250807799349386,-0.0008599819814886662,0.0006816193877290875,0.002387519251793338,0.0006763677357709097,1945920.733
4,11,15.884051401001509,0.6101802127400826,-0.018073814249654915,0.15316816849964668,-0.2862179888149418,0.15501636580116687,-0.0020503853154876955,0.0006805272646138615,-0.0010266357115547636,0.0006905850282442829,1926623.2464000003
4,12,15.886937176696458,0.6373448390795337,0.2570376878228718,0.16065705557193102,-0.037012743985503964,0.15948846260333588,0.0019614193394380743,0.0007000025856821929,-0.0006747625408431308,0.0006995540753542633,1931398.7177
4,13,15.881701056896691,0.6651640460115815,-0.05008538085522302,0.16401307293194112,-0.03683519353864366,0.16446751583670227,0.002894644833483728,0.0007168737347334994,0.0020150880314760526,0.0007418510355836041,1903022.8631999998
4,14,15.87890877565784,0.6939798912846981,0.038756093296819415,0.16876710263944722,-0.0393095715354839,0.16734587891974728,0.0002882840994945837,0.0007367095604013081,0.0022485810221191983,0.0007576443535717916,1896752.8940000003
4,15,15.881658377721667,0.7240213347596256,0.17541195774596927,0.17036932741141517,-0.18419911321566027,0.17289569873020297,0.002433971551191799,0.0007443558716078925,0.0012216897415206988,0.0007532079877202918,1876954.9067999993
4,16,15.875277924338382,0.7554732566375967,0.2141506697421071,0.1745777317747629,-0.0767637707821895,0.1767172778438574,-0.0014659258981395886,0.0007584680243760062,-0.002395222320056451,0.0007708877321873419,1857279.0961999998
4,17,15.874837196815964,0.7891387876950539,-0.16808616116733918,0.17305923554167893,-0.1718460694151952,0.17322238014441346,-0.0007740284479931187,0.0007496381306435144,-0.002980768480837114,0.0007589054665889676,1820114.6386999998
4,18,15.881232098898753,0.8263999387349549,-0.2120246931521567,0.17448004078095491,0.2805405982396199,0.17338540327109248,0.004520522306047101,0.0007637154132357841,-0.0019059770590981455,0.0007820074579692584,1769299.2358000004
4,19,15.877383354952084,0.8693277872324253,0.1345229104082799,0.18010601050483416,-0.013172312498533019,0.18254139418447696,0.002533323746573277,0.0007764051332060373,0.0007945449432168713,0.0007906085203288057,1555963.9841999996
5,0,17.741246364141396,0.21725932693661423,0.04000810073152451,0.10373437809872285,0.10315905777900773,0.10138017326715065,0.0018699317467054232,0.00047545552427198954,0.0015990423912318362,0.00048327690229184935,2072113.722
5,1,17.721506019785387,0.2982336678128326,-0.022211271326252113,0.11358042206829437,-0.06513747089448793,0.11285665059667309,0.0003044638227321491,0.0005264846986139321,-0.0013475406875231623,0.0005386467597462912,2066519.3114999998
5,2,17.715879226774117,0.34491954745756015,-0.021573589666503627,0.12143252154286978,0.18824279794671023,0.12188418411964652,-0.0005641684208195858,0.0005586557598979299,0.0018395598498887607,0.0005612667692352052,2053491.3627
5,3,17.71245115611818,0.382327094914484,0.0328311534094077,0.12196546463000216,0.18579799720507176,0.12446966987164183,0.0043242172134962745,0.0005684282263340172,-0.0004192376175725134,0.0005690876833108619,2103631.5589
5,4,17.714620736081745,0.41483933328619316,-0.06279185779179981,0.12841622694427307,-0.024376584575717293,0.1281274442188369,0.0007128679385776597,0.0005854288218532063,-0.0006442956358393134,0.0005891162697717161,2064319.6039000002
5,5,17.7201487040844,0.4441778135747444,0.04240206215339102,0.13057167476499956,0.1843855468696092,0.13140064792619421,-6.674038807682938e-05,0.0006068875154959251,-0.002029605184680623,0.000602545003234642,2028663.1549000004
5,6,17.713707690232514,0.4716794082622748,0.253548018022865,0.1370402642768386,0.004715240936682233,0.13934261284122257,0.0016875070062340838,0.0006187968011310091,-0.00033734405365454874,0.0006299093240312674,2035671.9911
5,7,17.716087165165373,0.4982159253711989,0.22404673868597155,0.14183415459319912,0.09049487426177838,0.1408216142348332,0.0020855207274379567,0.000631737522949976,0.0009464336610655543,0.000630050824550288,2012259.7215999998
5,8,17.715001354634207,0.5240182336783329,0.14221410748677207,0.14756329795485065,-0.5290549922049882,0.1459357139334772,0.0028385719038835897,0.0006625647907157177,-0.00033444140454873874,0.0006469743509473204,2006921.1207999997
5,9,17.712164544854776,0.5498328367714458,-0.3204295170634921,0.15090413002401906,0.1479667820044707,0.15298007077397346,-0.0008250287676592725,0.0006703767509387683,0.0039010673610169857,0.0006649753252490144,1976781.1157000002
5,10,17.70905488956969,0.5755503327503934,0.10480306206188493,0.15718122898502535,-0.10677514147908629,0.15746693499566403,-0.0021238820143515275,0.0006843198280478622,-0.0013548710189269977,0.0006807972867167284,1947635.6857000003
5,11,17.70722167189006,0.6018945459440022,0.11439926706570282,0.16194008188580175,-0.1873960581533422,0.16082335792240962,0.0003556697353794049,0.0006977097097205547,-0.00012561909637170694,0.000684826377217193,1912498.0058999995
