bin1_id,bin2_id,bin1_mean,bin2_mean,WeiTot,WeiBlend
0,0,7.692227275660932,0.2574995760487378,97180.42360224202,33361.715204615146
0,1,7.645553782314456,0.35899156102909435,97171.92195281014,34464.36946154386
0,2,7.622602126938419,0.4167591739920274,97182.3419805225,33587.76044803113
0,3,7.603084149715011,0.4616979691501532,97177.35689078644,32752.50212744996
0,4,7.585495453222595,0.5001713431179159,97177.31121097319,32892.5130197946
0,5,7.576693618188715,0.5338616242935804,97178.14206511155,32385.595643704757
0,6,7.558742513762095,0.5643756290783618,97176.12436615303,32852.844222102314
0,7,7.5384543769482715,0.5924998897099059,97176.5708884541,32376.173840502277
0,8,7.526473693755397,0.6184144153120109,97176.71846286021,32221.166808934882
0,9,7.511502277308122,0.6428597704490709,97178.04918855987,32225.509832946584
0,10,7.499515050647712,0.6662763314583163,97179.29264910333,32213.164857979864
0,11,7.4924161208291045,0.6888715332968285,97179.7093763696,32049.442408488132
0,12,7.463068726515469,0.7108615352169078,97174.3491412215,31909.49451485835
0,13,7.450363904412634,0.7323698339936798,97177.63429727033,30980.017702069134
0,14,7.429978406493381,0.7535913348893251,97181.29608848132,30554.837004505098
0,15,7.40990990776822,0.7751542622501386,97173.33300004154,30885.418881660327
0,16,7.38724884031394,0.7976735458801496,97177.50258891284,30200.134698441252
0,17,7.369254932596668,0.821003001592994,97178.92431382742,30492.473526760936
0,18,7.346249132131289,0.8466417317605768,97178.54291899875,30126.630652654916
0,19,7.350552212261573,0.878527923444882,97176.22774133459,30098.291104109958
1,0,9.008327787102079,0.24071904651387874,96551.85468137264,35035.40466725826
1,1,9.019417857679958,0.3314238857949124,96554.50092604011,34165.04184933752
1,2,9.023927462748773,0.38266282425416476,96556.74901975691,34307.54462058842
1,3,9.026665779998249,0.423126397974379,96549.62536206096,34524.85769737512
1,4,9.012522206331612,0.45828650055794473,96561.41531113535,33001.54021131247
1,5,9.012020324309175,0.490460153360927,96544.79395904392,33877.219050735235
1,6,9.012469536570604,0.5200018663651861,96554.06021397933,33667.939641959965
1,7,9.012686277603875,0.5477621670222407,96549.2511412371,33753.94575750269
1,8,9.005868904009578,0.5741391750066646,96565.20365338214,33617.162715116516
1,9,9.001086617565823,0.599320328518601,96540.80639377423,33557.21845527552
1,10,9.00170803722702,0.6243088998948294,96554.20955645479,33395.464338770136
1,11,9.000446194581023,0.648845132180283,96558.01388601772,32978.56051046029
1,12,8.99298173135153,0.6730161985402658,96552.9576981496,32696.30231222324
1,13,8.998261956056156,0.6974226657139846,96552.64708261378,32331.116475008428
1,14,8.995968375069962,0.7218807152334884,96551.55748375971,32150.474487457424
1,15,8.996458140302945,0.7469188158072981,96551.01482856646,31759.781678682193
1,16,8.993684804374174,0.772767559137686,96554.01945523359,30932.710115317255
1,17,8.99149513321133,0.8005469169625057,96553.31476124749,30902.401582898572
1,18,8.993491308282705,0.8322316796419085,96553.04926803708,30330.415481364354
1,19,8.992562766489478,0.8725066382444077,96553.13783927727,30121.61023864057
2,0,10.049760270567383,0.24003868513641963,96171.14691224694,35723.64794233441
2,1,10.053000063870305,0.3210289484338217,96160.39832493663,35166.625962466
2,2,10.04825510636002,0.36708382318183586,96163.56115990877,34717.04397338629
2,3,10.050134217215176,0.4051624677293611,96167.0398516655,34932.20319110155
2,4,10.051014500105396,0.43885106500306237,96173.66758239269,34396.16923645139
2,5,10.050761593271595,0.46981646025378365,96160.4692722559,34041.81026297808
2,6,10.048836882545922,0.49916883238812626,96168.70408059284,33888.68677763268
2,7,10.045096690724163,0.5270460342913108,96167.91054757498,34133.802831005305
2,8,10.046007105592231,0.5538987750534443,96164.83288574591,34003.682950694114
2,9,10.040327223553302,0.5801993268674344,96170.90143409185,33818.62056135386
2,10,10.039854586392646,0.6065919522273607,96165.44359827787,34139.09733159654
2,11,10.045073997898381,0.6324415304701483,96164.78745944239,33394.95857674256
2,12,10.04091624983818,0.6580834395227971,96167.32742104866,33670.10802480765
2,13,10.042244367181599,0.683840637063532,96164.22404948622,32748.08828925714
2,14,10.037903291622882,0.7100121231845904,96169.04332073964,32265.01443993114
2,15,10.040196346688344,0.7366272362696876,96162.53111035004,32494.25724528916
2,16,10.036139942827129,0.7641049116553689,96171.51888197847,32450.413049582392
2,17,10.035720349259217,0.7935927829977597,96165.8650828544,31905.421067632735
2,18,10.041808464472735,0.8269609540209718,96164.4511405956,31692.11505076103
2,19,10.03701143114408,0.8702909160595601,96167.06767965201,30806.085659891367
3,0,10.972263147949544,0.2356709628419886,96421.6218265295,35995.476830244064
3,1,10.962032061590472,0.31252966334133636,96426.88046693802,35659.681715488434
3,2,10.974417609139646,0.35691412279600987,96416.47496533394,35069.31069111824
3,3,10.965889443639853,0.394034005115338,96420.88390445709,35339.027295827866
3,4,10.96766508508952,0.4270628730668601,96421.51427057385,34339.56820163131
3,5,10.96722469406514,0.45743075604529576,96420.3261410445,35070.740047857165
3,6,10.971497481618613,0.4861884247497647,96425.20357261598,34669.77442975342
3,7,10.966251889150161,0.513788773721683,96421.35940685123,35079.46503891796
3,8,10.967149447380425,0.5405741328708177,96418.44688733295,34228.12470641732
3,9,10.964034239868264,0.5673404789286808,96421.06022372842,34393.37825135887
3,10,10.964494112908158,0.5938998437988287,96420.7259224467,34346.580333279446
3,11,10.96274434086486,0.6202381082175206,96425.60662229359,33643.8448066432
3,12,10.964133924391305,0.6471103971530127,96421.89289664477,33287.59826259315
3,13,10.958903655164377,0.673930404152586,96418.50352000818,33632.5767943766
3,14,10.961841036562106,0.7010124973081481,96422.07907693274,32714.627829412
3,15,10.957209216043237,0.7288825277761558,96423.50338188373,33287.048777505755
3,16,10.955849985829207,0.7576051444604603,96417.1583671514,32598.247522473335
3,17,10.960944940414892,0.7886898757990739,96427.72172829509,32210.400743646547
3,18,10.958071467623583,0.8236328897675302,96420.25221264269,31325.72112106532
3,19,10.962188634903146,0.8685407130161157,96421.00883033127,30718.185800604522
4,0,11.849537074410767,0.23138206047433355,97367.18386125565,36809.96349859238
4,1,11.842577045066568,0.3065846175165572,97356.82264077663,37122.01897418499
4,2,11.847760826967871,0.35157597656048617,97374.15803086758,35011.73973429203
4,3,11.849639818603594,0.3878644272766817,97358.86102449894,35800.86710047722
4,4,11.841923750944346,0.4196638016956399,97370.44532513991,36354.98115116358
4,5,11.845226937814127,0.4490225482635015,97367.37023913115,35305.04760813713
4,6,11.84104839955657,0.4765904401598525,97357.39160311967,34491.45397669077
4,7,11.841850248196193,0.5034329179264362,97362.69226580113,35041.4587797299
4,8,11.841726414711902,0.5299878612893306,97363.0757348761,35111.38874208927
4,9,11.841116636784152,0.5564762173869904,97364.2634730339,34655.39811633527
4,10,11.841756249361197,0.583017422993431,97366.12941326946,34119.18609451875
4,11,11.838472734693745,0.6094057582380773,97361.63601846248,34607.8907802403
4,12,11.838677399660012,0.6362864900464793,97368.0299969837,33828.365438301116
4,13,11.837284359277549,0.6635835631628393,97365.72931497917,33977.411125309765
4,14,11.838522361875988,0.6917422490335384,97364.61107402667,33354.27249544859
4,15,11.835677793463766,0.721169448201229,97363.68680449761,33412.5247850474
4,16,11.837591384298563,0.7517861707396116,97368.45869563706,33709.98956113681
4,17,11.83797349652503,0.7840619063467339,97358.63333296217,33028.56638599187
4,18,11.8368896063433,0.8205466455977444,97366.91537148319,32549.730260396376
4,19,11.835747633330932,0.8675709266704568,97363.68488908,31033.70493933186
5,0,12.7065176505763,0.22861054383171572,96014.58984839916,35950.38818669319
5,1,12.710659348715206,0.3027572234516599,96021.85279005766,36141.66928744316
5,2,12.707654803542427,0.34629968056045807,96009.883005023,35940.06759405136
5,3,12.712268954475219,0.3815207974407341,96027.32505249977,35495.61900803447
5,4,12.701597048935097,0.4126542563517419,96002.44972887635,34754.36124613881
5,5,12.708695371015189,0.44149563143083614,96019.05989772081,34877.61895006895
5,6,12.7084354018173,0.4688011776360676,96017.28820383549,34596.02461731434
5,7,12.711520135382134,0.4947772909240095,96015.08188268542,34514.03765296936
5,8,12.710430175232434,0.5203684633723982,96020.2642108202,34375.104620844126
5,9,12.703271435925087,0.5462460393731576,96008.54105851054,34896.57768905163
5,10,12.701883393113011,0.5725896764900372,96015.40034980327,33608.345935218036
5,11,12.70395688528672,0.599285955491907,96023.68681422621,33552.89902702719
5,12,12.7049074210161,0.6263668450310531,96012.38969351538,34603.541045345366
5,13,12.704910186633823,0.6543469094716176,96016.05989489332,33282.78995286673
5,14,12.701804368030556,0.6833352861156246,96015.52245393582,33174.488304596394
5,15,12.702775435910858,0.7137373535815046,96018.2729402408,32627.27454308234
5,16,12.699843066507189,0.7456031076216767,96014.37261177786,32914.741585195065
5,17,12.696438203285318,0.7800793294944256,96015.72222954594,32898.447865212336
5,18,12.699255008642591,0.8185954454474591,96015.69167085364,31913.813815440983
