bin1_id,bin2_id,bin1_mean,bin2_mean,WeiTot,WeiBlend
0,0,10.210809936691222,0.2586505289887519,215337.68194362894,71391.79970029742
0,1,10.271159483937502,0.3582874040052067,215333.35551555082,74281.47805576399
0,2,10.249408403655977,0.4117557363506206,215332.9895160515,73145.96369836293
0,3,10.228059910118548,0.45263852770051216,215332.55959421024,73327.59195546806
0,4,10.218594230985302,0.4875383154643608,215327.655144969,72087.62506904453
0,5,10.197296223809458,0.5183649533600793,215337.89821983315,71368.35024057887
0,6,10.155898640133739,0.5469042918542539,215339.2735350486,70901.46809633635
0,7,10.15572712831347,0.5733704327885099,215331.88736058213,70210.878040893
0,8,10.126602454100428,0.5987960239833012,215332.8491344098,70179.69921876863
0,9,10.112404747822591,0.6232023254306923,215331.59084077552,70113.99469167553
0,10,10.072711582613419,0.6465197880391087,215338.44124156423,69230.9736229945
0,11,10.073674431754956,0.6694133100482684,215332.19715287536,69203.15239554457
0,12,10.059013705862668,0.6919216510167309,215330.60434258915,68600.00451390818
0,13,10.0499736971095,0.7141314733300033,215334.79964998923,67543.83849777281
0,14,10.03003535345395,0.7366744049956195,215337.6352287084,69021.10736890696
0,15,10.030063405876875,0.7595371555748056,215326.88078504615,67195.7368538566
0,16,10.015350423151867,0.7833953802198985,215337.94543359987,67520.63969172537
0,17,10.007437918517482,0.8088729026765379,215334.88766358513,66258.88205772173
0,18,9.992755356084222,0.8379070856296748,215339.5091181593,66486.41517444514
0,19,10.01644598176505,0.8748128776395004,215325.84457285237,65122.422611357644
1,0,13.91235887093446,0.2539765947008307,215370.084412992,74654.99627625942
1,1,13.926185719742218,0.3439298074057158,215362.79788675904,73277.8064903915
1,2,13.921380840816495,0.3939919422693542,215372.04865422845,73647.46827867627
1,3,13.899492584927707,0.4332351017975205,215359.1744344309,72980.85567165166
1,4,13.910644746338063,0.4663282144111556,215368.26549643278,72349.60300397873
1,5,13.887493958776654,0.4964127429190601,215370.00435259938,71394.60718923807
1,6,13.897149564071075,0.5247338856553918,215365.0404241681,71151.26899513602
1,7,13.89420384984196,0.5518239537064608,215368.72179542482,70092.83816376328
1,8,13.883839078649096,0.5778616504794177,215365.47752470523,71447.18614584208
1,9,13.872922110458447,0.6032080486367136,215362.8928352166,70002.30180335231
1,10,13.871859866282175,0.6282592658737375,215365.31962241232,68759.31132686883
1,11,13.88044936042665,0.6529700785899839,215366.7507100068,70152.54432221875
1,12,13.871222923522385,0.6773327744072998,215371.1082306113,69772.2091473043
1,13,13.868394174986086,0.7019699866939149,215366.80133695342,68396.59407175891
1,14,13.8649324175812,0.7267669224176568,215363.2600671202,67475.11876250058
1,15,13.874996064168288,0.751997400574626,215364.51968922466,67012.97049094364
1,16,13.860229575191305,0.7780619041781849,215369.7223415207,66642.40419111215
1,17,13.872034964821786,0.80582099255703,215363.76631415077,66752.1780036334
1,18,13.880603271156218,0.8370439313653987,215365.46891555376,65841.53129461221
1,19,13.90361759927047,0.8753806734230325,215369.2769508548,65197.40053917095
2,0,16.97638970826204,0.2431401097945814,215133.23225998878,73205.3657181263
2,1,16.933241835372772,0.3332452248902364,215132.64345136285,73277.95776024461
2,2,16.935209007850354,0.38336047343456847,215131.7455971837,74357.17526119947
2,3,16.932357813541287,0.42242985996005233,215127.47842168808,71352.09871292114
2,4,16.921690217851484,0.45635456449934614,215128.03009140491,72500.89333617687
2,5,16.92806949515591,0.4867022355644665,215137.3457212448,71138.59826004505
2,6,16.936609153794336,0.5149250690528167,215127.47998011112,70266.72674226761
2,7,16.935147995385304,0.5418386609919518,215127.17350051552,69277.91829365492
2,8,16.92308853622124,0.567865938989453,215134.401471138,69413.1245957613
2,9,16.928998328426413,0.5931963028546644,215131.70683077723,68277.25653102994
2,10,16.926045901372603,0.6184235429606105,215128.3461855948,67856.74078515172
2,11,16.929135978796488,0.6437543002053272,215134.8465732783,67778.69858956337
2,12,16.92051209680048,0.6690657223427486,215126.83348794281,68091.07933203876
2,13,16.908939082230972,0.6947482130590179,215139.37529904395,67112.16833595932
2,14,16.920909623291795,0.7207169438354538,215130.70419278368,65285.80745796487
2,15,16.90701510414103,0.7474131249190245,215126.93354571238,67748.04754215106
2,16,16.908512956266694,0.7753075041747998,215138.70228531398,66039.68829425424
2,17,16.911663481321437,0.8047483894607007,215131.50940574147,65420.72810753435
2,18,16.925066884184243,0.8373220384445699,215129.4283549171,64998.43545888178
2,19,16.918265057779,0.8762259915980568,215127.13346487097,64751.58917372115
3,0,19.942664377108688,0.22957343381937112,215752.83815717697,73738.13245105743
3,1,19.92408888425963,0.32051279848519015,215745.4960284233,73200.19356441498
3,2,19.91353830766609,0.3719183833910405,215742.99058032036,73644.32538318634
3,3,19.908451797104462,0.41246125991789934,215740.15044379234,72400.65956377983
3,4,19.895902538397344,0.44706049402361453,215752.15896248817,71166.94904899597
3,5,19.893055069752297,0.47789489784252476,215744.30246925354,70706.60267591476
3,6,19.901491556177405,0.5062318835831543,215744.00493691862,70999.77850066125
3,7,19.89639052691754,0.5331115920260965,215747.18793052435,71738.76918196678
3,8,19.900666747390915,0.5590698045307378,215739.0692947209,69821.38687494397
3,9,19.89760374127743,0.5846153070042566,215744.87980377674,69563.70003294945
3,10,19.894956021136863,0.6098448917918975,215749.84083610773,68244.13326281309
3,11,19.891985444132914,0.6350538297445381,215742.15355843306,68634.30702751875
3,12,19.895522372128475,0.6607476082095614,215747.77864654362,67418.45062428713
3,13,19.87644628947996,0.6868559659974584,215747.04007829726,68771.59977921844
3,14,19.881451559607772,0.7133299106609806,215745.58475082368,66569.01729218662
3,15,19.881994514168568,0.7409040687461309,215744.61533120088,66978.56764900498
