bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,dataWei,simWei
0,0,10.210809936691222,0.2586505289887519,-0.3850478711992109,0.052573475456382836,-0.3731304667523232,0.05511418219506797,0.000718679169799833,0.0014878293740606928,-0.00025307494603741404,0.001559731375666539,164405.00105585903,215337.68194362894
0,1,10.271159483937502,0.3582874040052067,-0.262339221891043,0.05803859861488257,-0.32019215012005264,0.05918422542917029,-0.0008515844603975611,0.0016424923613844286,-0.0014643845176217293,0.0016749136006350637,144951.82513001002,215333.35551555082
0,2,10.249408403655977,0.4117557363506206,-0.21476422910925885,0.06379580261052373,-0.20967026243984455,0.06186668526616566,0.00027615193734885005,0.001805421236502851,0.0007613595958237025,0.0017508272149733613,139659.15869756043,215332.9895160515
0,3,10.228059910118548,0.45263852770051216,-0.15497745466284862,0.0617649538800769,-0.21157627605006413,0.06286883613503638,-0.00020115347894584265,0.0017479482167109717,0.0012037714582405056,0.0017791880849178142,134077.67442902364,215332.55959421024
0,4,10.218594230985302,0.4875383154643608,-0.13901762460675293,0.06256911528634383,-0.11157193788756592,0.07019108769160749,-0.002852245025882091,0.0017707059847935198,0.005368145289402887,0.001986407806565596,130993.76251719892,215327.655144969
0,5,10.197296223809458,0.5183649533600793,-0.08781143506944744,0.07213087772823004,-0.04868158267327627,0.07127040042220951,0.00039482743931229926,0.0020413038652899542,0.0014019781076257554,0.002016952357224408,128501.42598891072,215337.89821983315
0,6,10.155898640133739,0.5469042918542539,-0.023094453564659778,0.07266296840040073,-0.03163344251628897,0.0734365176195258,0.002265761659847827,0.002056362031501092,0.0019213540451204023,0.0020782534746766686,129017.25919377618,215339.2735350486
0,7,10.15572712831347,0.5733704327885099,-0.1356109601755655,0.07301352151058672,0.009847138825616053,0.071412128078316,-0.003729694406294153,0.002066282684643679,0.0012159608724818891,0.002020963249942486,123965.8525405433,215331.88736058213
0,8,10.126602454100428,0.5987960239833012,-0.044502837645879034,0.07693977209606442,0.20096092979918057,0.076373465745054,0.002053571479088312,0.002177395577605131,-0.0020954492857414297,0.0021613691076706955,126752.59263770841,215332.8491344098
0,9,10.112404747822591,0.6232023254306923,0.11276764594489075,0.07741557866717183,0.10092736846457329,0.08031073314887849,-0.0021574336927088025,0.002190860903736213,0.00240420241203795,0.0022727937765952724,124755.62404417899,215331.59084077552
0,10,10.072711582613419,0.6465197880391087,0.20372846786272492,0.08381391937282139,0.19125759720370317,0.07867198673501481,-0.0032817622344932227,0.002371933947975253,0.0031423610696461445,0.0022264172525017544,125321.08928674646,215338.44124156423
0,11,10.073674431754956,0.6694133100482684,0.04342432924314199,0.07992842661219385,0.009516375946504896,0.08588497901510156,-0.0026832037216990923,0.002261974501471512,0.0018676907288935375,0.0024305449365862788,125714.62924340554,215332.19715287536
