bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,dataWei,simWei
0,0,8.047548244386745,0.2584069374791964,-0.43368387370967043,0.05429865436289411,-0.5167946433235038,0.054040406663557805,-0.0014530557747039572,0.001536651937726792,-1.5757007795396197e-05,0.0015293435277439872,51287.8001290001,144551.94747037627
0,1,8.020805653545793,0.36195711837979766,-0.3978795346776153,0.06089095914703566,-0.2957240242739003,0.060501794785361995,0.002179467596834484,0.0017232141654559446,0.002286380499011628,0.0017122008138825628,71183.29624087736,144549.69586645626
0,2,8.009111677846219,0.41924203359477347,-0.3522020326028764,0.06699829866186112,-0.1535711090547991,0.0700770476948564,-0.004397098786789667,0.0018960518758914559,0.0005131751600185499,0.001983180474617095,78216.01634535193,144549.22349937633
0,3,7.980307887022048,0.4639066652950573,-0.30539248032698707,0.07535763966849277,-0.002025459883960856,0.07696070871978765,0.0013182200579706564,0.0021326212293437527,0.0003205329713554979,0.0021779880840639243,84222.88291971944,144552.81771595962
0,4,7.965457512195396,0.5016223767644327,-0.048344489088475884,0.07782912237418944,-0.07270617194355489,0.075564800866648,-0.0009995278567133184,0.0022025641907914757,-0.00036161102915021996,0.002138483891325017,86745.4069185555,144550.28133883514
0,5,7.952850326916397,0.5347475654355996,-0.08502250323000116,0.07808931482063461,-0.05206055310438995,0.08777089558444603,0.0022917977069209744,0.0022099276371181508,-1.1332867451457201e-05,0.0024839163761675638,88307.34077945538,144552.8121018801
0,6,7.937936984356984,0.5645922616908507,0.12759392899148603,0.08554935090166538,0.05854071309440245,0.08509661638510582,-5.350165461496799e-05,0.0024210466608570033,-0.0028341719524560983,0.0024082342738778084,90920.87672861293,144547.23984457366
0,7,7.916976526975428,0.5920843884693758,0.12921035306662043,0.09139725997057274,0.183824980406041,0.09518636946169821,-0.0011935282955759206,0.0025865424895810305,-0.0014015117958519861,0.002693774289523681,92564.62766456977,144554.21833649464
0,8,7.902268554387082,0.6177713705482433,0.28165249904541767,0.09368475318244768,0.1658040927776785,0.09416937346027099,-0.0025563378154747616,0.0026512785482883466,0.006644656854166866,0.0026649933023226158,95204.961274039,144549.52563729882
0,9,7.8797729804431,0.6419454559450063,0.1375676264085346,0.09008305129385362,0.17271130024922177,0.09761116818080234,0.0007030870213154541,0.002549350383563798,-0.0011327505533802323,0.0027623960941342736,97543.97784163617,144551.43734505773
